Transaction,Date,Item
1429,11/16/2016,Bread
1429,11/16/2016,Coffee
1429,11/16/2016,Pastry
1429,11/16/2016,Cake
1430,11/16/2016,Bread
1431,11/16/2016,Coffee
1432,11/16/2016,Bread
1433,11/16/2016,Coffee
1433,11/16/2016,Cake
1434,11/16/2016,Coffee
1435,11/16/2016,Coffee
1436,11/16/2016,Coffee
1436,11/16/2016,Soup
1437,11/16/2016,Scandinavian
1437,11/16/2016,Bread
1438,11/16/2016,Sandwich
1438,11/16/2016,Soup
1438,11/16/2016,Bread
1438,11/16/2016,Cake
1439,11/16/2016,Coffee
1439,11/16/2016,Bread
1439,11/16/2016,Tartine
1440,11/16/2016,Soup
1441,11/16/2016,Bread
1442,11/16/2016,Soup
1442,11/16/2016,Juice
1442,11/16/2016,Brownie
1443,11/16/2016,Coffee
1444,11/16/2016,Hearty & Seasonal
1445,11/16/2016,Coffee
1445,11/16/2016,Soup
1445,11/16/2016,Sandwich
1445,11/16/2016,Tea
1445,11/16/2016,Cake
1446,11/16/2016,Tea
1446,11/16/2016,Soup
1447,11/16/2016,Coffee
1447,11/16/2016,Bread
1447,11/16/2016,Sandwich
1448,11/16/2016,Soup
1448,11/16/2016,Coffee
1449,11/16/2016,Soup
1449,11/16/2016,Coffee
1450,11/16/2016,Tea
1450,11/16/2016,Soup
1451,11/16/2016,NONE
1451,11/16/2016,Cake
1452,11/16/2016,Coffee
1452,11/16/2016,Tea
1452,11/16/2016,Cake
1452,11/16/2016,Muffin
1453,11/16/2016,Bread
1454,11/16/2016,Coffee
1454,11/16/2016,Bread
1455,11/16/2016,Coffee
1455,11/16/2016,Tea
1456,11/16/2016,Tea
1456,11/16/2016,Soup
1457,11/16/2016,Coffee
1457,11/16/2016,Tea
1457,11/16/2016,Cake
1458,11/16/2016,Bread
1458,11/16/2016,Bread
1459,11/16/2016,Hearty & Seasonal
1460,11/16/2016,Bread
1460,11/16/2016,Mineral water
1460,11/16/2016,Brownie
1461,11/16/2016,Fudge
1462,11/16/2016,Muffin
1462,11/16/2016,Hot chocolate
1462,11/16/2016,Coffee
1463,11/16/2016,Tea
1463,11/16/2016,Muffin
1464,11/16/2016,Cake
1464,11/16/2016,Coffee
1465,11/16/2016,Victorian Sponge
1466,11/16/2016,Soup
1466,11/16/2016,Sandwich
1466,11/16/2016,Tea
1467,11/16/2016,Scandinavian
1468,11/16/2016,Coffee
1469,11/16/2016,Bread
1470,11/16/2016,Tartine
1470,11/16/2016,Bread
1470,11/16/2016,Coffee
1471,11/16/2016,Medialuna
1471,11/16/2016,Medialuna
1472,11/16/2016,Bread
1473,11/16/2016,Bread
1473,11/16/2016,Scandinavian
1474,11/16/2016,Bread
1475,11/17/2016,Coffee
1475,11/17/2016,Medialuna
1476,11/17/2016,Siblings
1477,11/17/2016,Siblings
1478,11/17/2016,Bread
1478,11/17/2016,Medialuna
1479,11/17/2016,Medialuna
1479,11/17/2016,Pastry
1479,11/17/2016,NONE
1480,11/17/2016,Keeping It Local
1480,11/17/2016,Tea
1482,11/17/2016,Farm House
1483,11/17/2016,Pastry
1484,11/17/2016,Farm House
1485,11/17/2016,NONE
1485,11/17/2016,Tea
1486,11/17/2016,Tea
1486,11/17/2016,NONE
1486,11/17/2016,Scandinavian
1487,11/17/2016,Coffee
1487,11/17/2016,Muffin
1488,11/17/2016,Coffee
1490,11/17/2016,Bread
1491,11/17/2016,Farm House
1491,11/17/2016,Scandinavian
1491,11/17/2016,Coffee
1491,11/17/2016,Pastry
1492,11/17/2016,Coffee
1493,11/17/2016,Coffee
1493,11/17/2016,Keeping It Local
1494,11/17/2016,NONE
1494,11/17/2016,Bread
1495,11/17/2016,Jam
1496,11/17/2016,Alfajores
1496,11/17/2016,Medialuna
1496,11/17/2016,Coffee
1496,11/17/2016,Bread
1497,11/17/2016,Coffee
1497,11/17/2016,Keeping It Local
1498,11/17/2016,Coffee
1499,11/17/2016,Bread
1500,11/17/2016,Tea
1500,11/17/2016,Muffin
1501,11/17/2016,Coffee
1501,11/17/2016,Hot chocolate
1501,11/17/2016,Alfajores
1502,11/17/2016,Bread
1502,11/17/2016,Pastry
1502,11/17/2016,Bread
1503,11/17/2016,Coffee
1504,11/17/2016,Bread
1505,11/17/2016,Tea
1506,11/17/2016,Coffee
1506,11/17/2016,Sandwich
1507,11/17/2016,Bread
1508,11/17/2016,Soup
1509,11/17/2016,Coffee
1510,11/17/2016,Tea
1511,11/17/2016,Coffee
1511,11/17/2016,Soup
1511,11/17/2016,Art Tray
1511,11/17/2016,Pastry
1512,11/17/2016,Hearty & Seasonal
1512,11/17/2016,Mineral water
1512,11/17/2016,Alfajores
1513,11/17/2016,Bread
1514,11/17/2016,Coffee
1514,11/17/2016,Hearty & Seasonal
1514,11/17/2016,Hearty & Seasonal
1514,11/17/2016,Alfajores
1514,11/17/2016,Alfajores
1514,11/17/2016,Cake
1514,11/17/2016,Bread
1515,11/17/2016,NONE
1515,11/17/2016,Coffee
1516,11/17/2016,Bread
1517,11/17/2016,Cake
1518,11/17/2016,Bread
1519,11/17/2016,Fudge
1520,11/17/2016,Muffin
1521,11/17/2016,Bread
1521,11/17/2016,Coffee
1522,11/17/2016,Coffee
1522,11/17/2016,Hearty & Seasonal
1522,11/17/2016,Sandwich
1522,11/17/2016,Bread
1523,11/17/2016,Soup
1523,11/17/2016,Coffee
1524,11/17/2016,Coffee
1524,11/17/2016,Hearty & Seasonal
1524,11/17/2016,Keeping It Local
1525,11/17/2016,Bread
1526,11/17/2016,Coffee
1526,11/17/2016,Coffee
1527,11/17/2016,Scandinavian
1528,11/17/2016,Coffee
1528,11/17/2016,Alfajores
1529,11/17/2016,Coffee
1530,11/17/2016,Soup
1530,11/17/2016,Brownie
1531,11/17/2016,Coffee
1531,11/17/2016,Coffee
1532,11/17/2016,Bread
1533,11/17/2016,Bread
1534,11/17/2016,Bread
1534,11/17/2016,Scandinavian
1534,11/17/2016,Coffee
1535,11/17/2016,Coffee
1535,11/17/2016,Coffee
1536,11/17/2016,Coffee
1537,11/17/2016,Soup
1538,11/17/2016,Coffee
1538,11/17/2016,Muffin
1539,11/17/2016,Cake
1539,11/17/2016,Bread
1539,11/17/2016,Hot chocolate
1540,11/17/2016,Coffee
1540,11/17/2016,Cake
1541,11/17/2016,Cake
1541,11/17/2016,Alfajores
1541,11/17/2016,Coffee
1541,11/17/2016,Tea
1542,11/17/2016,Bread
1543,11/17/2016,Coffee
1544,11/17/2016,Coffee
1544,11/17/2016,Tea
1544,11/17/2016,Hot chocolate
1544,11/17/2016,Brownie
1544,11/17/2016,Alfajores
1544,11/17/2016,Bread
1545,11/17/2016,Hot chocolate
1545,11/17/2016,Tea
1545,11/17/2016,Brownie
1545,11/17/2016,Alfajores
1546,11/17/2016,Coffee
1547,11/17/2016,Scandinavian
1548,11/17/2016,Coffee
1548,11/17/2016,Cookies
1549,11/17/2016,Bread
1549,11/17/2016,Coffee
1550,11/18/2016,Coffee
1550,11/18/2016,Bread
1551,11/18/2016,Coffee
1551,11/18/2016,Medialuna
1552,11/18/2016,NONE
1552,11/18/2016,Coffee
1552,11/18/2016,Coffee
1553,11/18/2016,Coffee
1554,11/18/2016,Medialuna
1554,11/18/2016,Pastry
1555,11/18/2016,Coffee
1555,11/18/2016,Tea
1555,11/18/2016,Pastry
1555,11/18/2016,Muffin
1556,11/18/2016,Coffee
1556,11/18/2016,Pastry
1557,11/18/2016,Bread
1557,11/18/2016,Coffee
1557,11/18/2016,Keeping It Local
1558,11/18/2016,NONE
1558,11/18/2016,Bread
1558,11/18/2016,Bread
1558,11/18/2016,Pastry
1559,11/18/2016,NONE
1559,11/18/2016,Coffee
1559,11/18/2016,Medialuna
1560,11/18/2016,NONE
1560,11/18/2016,Bread
1561,11/18/2016,Coffee
1562,11/18/2016,NONE
1562,11/18/2016,Coffee
1562,11/18/2016,Coffee
1563,11/18/2016,Bread
1564,11/18/2016,Bread
1564,11/18/2016,Tea
1564,11/18/2016,Pastry
1565,11/18/2016,Coffee
1565,11/18/2016,Cookies
1566,11/18/2016,Bread
1566,11/18/2016,Bread
1566,11/18/2016,NONE
1567,11/18/2016,Coffee
1568,11/18/2016,NONE
1568,11/18/2016,Coffee
1569,11/18/2016,NONE
1569,11/18/2016,Tea
1569,11/18/2016,Bread
1570,11/18/2016,Coffee
1570,11/18/2016,Coffee
1570,11/18/2016,Medialuna
1570,11/18/2016,Bread
1571,11/18/2016,Bread
1571,11/18/2016,NONE
1572,11/18/2016,Pastry
1572,11/18/2016,Coffee
1573,11/18/2016,Coffee
1573,11/18/2016,Pastry
1574,11/18/2016,Coffee
1574,11/18/2016,Bread
1574,11/18/2016,Alfajores
1575,11/18/2016,Coffee
1576,11/18/2016,Bread
1577,11/18/2016,Bread
1578,11/18/2016,Farm House
1579,11/18/2016,Bread
1580,11/18/2016,Coffee
1580,11/18/2016,Tea
1581,11/18/2016,Coffee
1582,11/18/2016,Coffee
1583,11/18/2016,Coffee
1583,11/18/2016,Soup
1584,11/18/2016,Soup
1585,11/18/2016,Farm House
1585,11/18/2016,Pastry
1586,11/18/2016,Soup
1587,11/18/2016,Coffee
1588,11/18/2016,Coffee
1588,11/18/2016,Coffee
1588,11/18/2016,Brownie
1589,11/18/2016,Coffee
1589,11/18/2016,Bread
1589,11/18/2016,Sandwich
1590,11/18/2016,Coffee
1591,11/18/2016,Sandwich
1591,11/18/2016,Soup
1591,11/18/2016,Bread
1591,11/18/2016,Tea
1592,11/18/2016,Soup
1592,11/18/2016,Art Tray
1592,11/18/2016,My-5 Fruit Shoot
1592,11/18/2016,Bread
1592,11/18/2016,Muffin
1593,11/18/2016,Tea
1593,11/18/2016,Sandwich
1594,11/18/2016,Bread
1594,11/18/2016,Soup
1595,11/18/2016,Soup
1595,11/18/2016,Tea
1597,11/18/2016,Farm House
1598,11/18/2016,Mineral water
1598,11/18/2016,Mineral water
1598,11/18/2016,Coffee
1598,11/18/2016,Soup
1598,11/18/2016,Sandwich
1599,11/18/2016,Bread
1599,11/18/2016,Coffee
1599,11/18/2016,Keeping It Local
1600,11/18/2016,Soup
1600,11/18/2016,Bread
1601,11/18/2016,Art Tray
1601,11/18/2016,Coffee
1601,11/18/2016,Bread
1601,11/18/2016,Hearty & Seasonal
1601,11/18/2016,Hearty & Seasonal
1602,11/18/2016,Bread
1603,11/18/2016,Farm House
1604,11/18/2016,Brownie
1605,11/18/2016,Farm House
1606,11/18/2016,Bread
1606,11/18/2016,Soup
1606,11/18/2016,Alfajores
1607,11/18/2016,Coke
1607,11/18/2016,Coffee
1607,11/18/2016,Medialuna
1607,11/18/2016,Cake
1608,11/18/2016,Scandinavian
1608,11/18/2016,Alfajores
1608,11/18/2016,Alfajores
1609,11/18/2016,Scandinavian
1610,11/18/2016,Hot chocolate
1610,11/18/2016,Pastry
1611,11/18/2016,Coke
1611,11/18/2016,Coffee
1611,11/18/2016,Brownie
1612,11/18/2016,Farm House
1613,11/18/2016,Coffee
1613,11/18/2016,Pastry
1614,11/18/2016,Farm House
1615,11/18/2016,Farm House
1616,11/18/2016,Cookies
1616,11/18/2016,Brownie
1616,11/18/2016,Coffee
1616,11/18/2016,Tea
1617,11/18/2016,Tea
1617,11/18/2016,Coffee
1617,11/18/2016,Medialuna
1617,11/18/2016,Cookies
1617,11/18/2016,Farm House
1618,11/18/2016,Bread
1618,11/18/2016,Coffee
1619,11/18/2016,Coffee
1620,11/18/2016,Tea
1620,11/18/2016,Coffee
1620,11/18/2016,Alfajores
1621,11/18/2016,Bread
1621,11/18/2016,Hot chocolate
1621,11/18/2016,Coffee
1622,11/18/2016,Medialuna
1622,11/18/2016,Tea
1623,11/18/2016,Coke
1624,11/18/2016,Medialuna
1625,11/18/2016,Fudge
1625,11/18/2016,Fudge
1626,11/18/2016,Tea
1626,11/18/2016,Muffin
1627,11/18/2016,Alfajores
1627,11/18/2016,Coffee
1629,11/19/2016,Pastry
1629,11/19/2016,Bread
1630,11/19/2016,Pastry
1630,11/19/2016,Coffee
1631,11/19/2016,Coffee
1632,11/19/2016,Bread
1633,11/19/2016,Bread
1634,11/19/2016,Coffee
1634,11/19/2016,Keeping It Local
1634,11/19/2016,Tea
1635,11/19/2016,Bread
1635,11/19/2016,Pastry
1635,11/19/2016,Medialuna
1636,11/19/2016,Farm House
1636,11/19/2016,Medialuna
1636,11/19/2016,Coffee
1637,11/19/2016,Coffee
1637,11/19/2016,Pastry
1638,11/19/2016,Coffee
1639,11/19/2016,Coffee
1640,11/19/2016,Coffee
1640,11/19/2016,Keeping It Local
1640,11/19/2016,Medialuna
1641,11/19/2016,NONE
1641,11/19/2016,Pastry
1641,11/19/2016,Bread
1641,11/19/2016,Coffee
1642,11/19/2016,Farm House
1643,11/19/2016,Bread
1643,11/19/2016,Bread
1644,11/19/2016,Bread
1644,11/19/2016,Bread
1644,11/19/2016,Tea
1644,11/19/2016,Keeping It Local
1645,11/19/2016,Bread
1645,11/19/2016,Medialuna
1645,11/19/2016,Keeping It Local
1645,11/19/2016,Coffee
1646,11/19/2016,Bread
1646,11/19/2016,Coffee
1646,11/19/2016,Medialuna
1646,11/19/2016,Bread
1647,11/19/2016,Coffee
1648,11/19/2016,Bread
1649,11/19/2016,Medialuna
1649,11/19/2016,Pastry
1649,11/19/2016,Bread
1650,11/19/2016,Bread
1650,11/19/2016,Pastry
1651,11/19/2016,Medialuna
1651,11/19/2016,Coffee
1652,11/19/2016,Bread
1653,11/19/2016,Bread
1654,11/19/2016,Coffee
1654,11/19/2016,Coffee
1655,11/19/2016,Focaccia
1656,11/19/2016,Coffee
1657,11/19/2016,Hot chocolate
1657,11/19/2016,Pastry
1658,11/19/2016,NONE
1658,11/19/2016,Coffee
1658,11/19/2016,Hot chocolate
1659,11/19/2016,Bread
1660,11/19/2016,Bread
1660,11/19/2016,Coffee
1661,11/19/2016,Pastry
1661,11/19/2016,Scandinavian
1661,11/19/2016,Muffin
1662,11/19/2016,Focaccia
1662,11/19/2016,Bread
1663,11/19/2016,Bread
1664,11/19/2016,Muffin
1665,11/19/2016,Caramel bites
1665,11/19/2016,Coffee
1665,11/19/2016,Medialuna
1666,11/19/2016,Tartine
1666,11/19/2016,Tea
1666,11/19/2016,Muffin
1667,11/19/2016,Bread
1668,11/19/2016,Bread
1668,11/19/2016,Focaccia
1668,11/19/2016,Tea
1668,11/19/2016,Coffee
1669,11/19/2016,Jam
1670,11/19/2016,Focaccia
1671,11/19/2016,Coffee
1671,11/19/2016,Medialuna
1671,11/19/2016,Muffin
1672,11/19/2016,Bread
1672,11/19/2016,Coffee
1673,11/19/2016,Coffee
1673,11/19/2016,Muffin
1674,11/19/2016,Coffee
1675,11/19/2016,Coffee
1676,11/19/2016,NONE
1676,11/19/2016,Bread
1677,11/19/2016,Coffee
1677,11/19/2016,Coffee
1678,11/19/2016,Coffee
1678,11/19/2016,Coffee
1679,11/19/2016,Coffee
1679,11/19/2016,Coffee
1680,11/19/2016,Coffee
1681,11/19/2016,NONE
1681,11/19/2016,Tea
1682,11/19/2016,Fudge
1683,11/19/2016,Medialuna
1683,11/19/2016,Bread
1683,11/19/2016,Tea
1683,11/19/2016,Coffee
1683,11/19/2016,Coffee
1683,11/19/2016,Ella's Kitchen Pouches
1684,11/19/2016,Jammie Dodgers
1685,11/19/2016,Bread
1686,11/19/2016,Tea
1686,11/19/2016,Coffee
1686,11/19/2016,Soup
1686,11/19/2016,Keeping It Local
1687,11/19/2016,Coffee
1688,11/19/2016,Coffee
1689,11/19/2016,Coffee
1689,11/19/2016,Muffin
1690,11/19/2016,Coffee
1690,11/19/2016,Bread
1690,11/19/2016,Soup
1691,11/19/2016,NONE
1691,11/19/2016,Coffee
1691,11/19/2016,Tea
1691,11/19/2016,Medialuna
1692,11/19/2016,Alfajores
1693,11/19/2016,Bread
1694,11/19/2016,Coffee
1694,11/19/2016,Coffee
1694,11/19/2016,Tartine
1694,11/19/2016,Medialuna
1694,11/19/2016,Pastry
1695,11/19/2016,Tea
1695,11/19/2016,Tartine
1696,11/19/2016,Bread
1696,11/19/2016,Coffee
1697,11/19/2016,NONE
1697,11/19/2016,Medialuna
1697,11/19/2016,Coffee
1697,11/19/2016,Bread
1698,11/19/2016,NONE
1698,11/19/2016,Bread
1698,11/19/2016,Medialuna
1699,11/19/2016,Focaccia
1700,11/19/2016,Scandinavian
1701,11/19/2016,Hearty & Seasonal
1701,11/19/2016,Sandwich
1701,11/19/2016,Coffee
1701,11/19/2016,Mineral water
1702,11/19/2016,Coffee
1702,11/19/2016,Sandwich
1702,11/19/2016,Sandwich
1703,11/19/2016,Tea
1703,11/19/2016,Scandinavian
1704,11/19/2016,Coffee
1705,11/19/2016,Coffee
1705,11/19/2016,Coffee
1706,11/19/2016,Soup
1706,11/19/2016,Kids biscuit
1707,11/19/2016,Coffee
1708,11/19/2016,Bread
1709,11/19/2016,Coffee
1710,11/19/2016,Coffee
1711,11/19/2016,Coffee
1711,11/19/2016,Bread
1712,11/19/2016,Cake
1712,11/19/2016,Tea
1712,11/19/2016,Muffin
1712,11/19/2016,Coffee
1713,11/19/2016,Hot chocolate
1714,11/19/2016,Coffee
1714,11/19/2016,Tea
1714,11/19/2016,Cake
1715,11/19/2016,Tea
1715,11/19/2016,Coffee
1715,11/19/2016,Muffin
1716,11/19/2016,Jammie Dodgers
1716,11/19/2016,Hot chocolate
1716,11/19/2016,Hot chocolate
1716,11/19/2016,Coffee
1716,11/19/2016,Cookies
1717,11/19/2016,Caramel bites
1717,11/19/2016,Jammie Dodgers
1717,11/19/2016,My-5 Fruit Shoot
1717,11/19/2016,Bread
1718,11/19/2016,Coffee
1719,11/19/2016,Coffee
1719,11/19/2016,Tea
1719,11/19/2016,Caramel bites
1719,11/19/2016,Kids biscuit
1720,11/19/2016,Bread
1720,11/19/2016,Coffee
1721,11/19/2016,Bread
1721,11/19/2016,Coffee
1721,11/19/2016,Alfajores
1721,11/19/2016,Bread
1722,11/19/2016,Farm House
1723,11/19/2016,Bread
1723,11/19/2016,Jammie Dodgers
1723,11/19/2016,Scandinavian
1724,11/19/2016,Tea
1725,11/19/2016,Alfajores
1725,11/19/2016,Bread
1725,11/19/2016,Tea
1725,11/19/2016,Coffee
1726,11/19/2016,Coffee
1726,11/19/2016,Mineral water
1726,11/19/2016,Tea
1727,11/19/2016,Coffee
1727,11/19/2016,Kids biscuit
1728,11/19/2016,Kids biscuit
1728,11/19/2016,Bread
1729,11/20/2016,Coffee
1729,11/20/2016,Coffee
1730,11/20/2016,Bread
1731,11/20/2016,Hot chocolate
1731,11/20/2016,Coffee
1731,11/20/2016,Cake
1732,11/20/2016,Coffee
1732,11/20/2016,Bread
1733,11/20/2016,Scandinavian
1733,11/20/2016,Pastry
1733,11/20/2016,Juice
1734,11/20/2016,Bread
1734,11/20/2016,Coffee
1735,11/20/2016,Bread
1736,11/20/2016,Farm House
1736,11/20/2016,Pastry
1736,11/20/2016,Pastry
1736,11/20/2016,Medialuna
1737,11/20/2016,Alfajores
1737,11/20/2016,Alfajores
1737,11/20/2016,Coffee
1737,11/20/2016,Coffee
1738,11/20/2016,Bread
1739,11/20/2016,Keeping It Local
1739,11/20/2016,Coffee
1739,11/20/2016,Coffee
1740,11/20/2016,Scandinavian
1740,11/20/2016,Pastry
1740,11/20/2016,Hot chocolate
1740,11/20/2016,Coffee
1740,11/20/2016,Bread
1741,11/20/2016,Bread
1742,11/20/2016,Bread
1742,11/20/2016,Coffee
1743,11/20/2016,Pastry
1743,11/20/2016,Coffee
1744,11/20/2016,Smoothies
1744,11/20/2016,Keeping It Local
1744,11/20/2016,Coffee
1745,11/20/2016,Coffee
1745,11/20/2016,Coffee
1746,11/20/2016,Pastry
1746,11/20/2016,Medialuna
1747,11/20/2016,Tea
1747,11/20/2016,Cake
1748,11/20/2016,Cake
1748,11/20/2016,Mineral water
1749,11/20/2016,Farm House
1749,11/20/2016,Cake
1749,11/20/2016,Medialuna
1749,11/20/2016,Tea
1749,11/20/2016,Coffee
1750,11/20/2016,Hot chocolate
1750,11/20/2016,Coffee
1750,11/20/2016,Bread
1751,11/20/2016,Bread
1752,11/20/2016,Alfajores
1752,11/20/2016,Cake
1752,11/20/2016,Coffee
1752,11/20/2016,Sandwich
1752,11/20/2016,Sandwich
1752,11/20/2016,My-5 Fruit Shoot
1753,11/20/2016,Farm House
1754,11/20/2016,Jam
1755,11/20/2016,NONE
1755,11/20/2016,Bread
1755,11/20/2016,Coffee
1755,11/20/2016,Cake
1756,11/20/2016,Bread
1756,11/20/2016,Coffee
1757,11/20/2016,Tartine
1758,11/20/2016,Bread
1758,11/20/2016,Medialuna
1758,11/20/2016,NONE
1758,11/20/2016,Farm House
1759,11/20/2016,Bread
1759,11/20/2016,Brownie
1759,11/20/2016,Cake
1760,11/20/2016,Cake
1760,11/20/2016,Mineral water
1760,11/20/2016,Alfajores
1760,11/20/2016,Coffee
1760,11/20/2016,Coffee
1760,11/20/2016,NONE
1761,11/20/2016,NONE
1761,11/20/2016,Bread
1762,11/20/2016,Coffee
1762,11/20/2016,Coffee
1763,11/20/2016,Bread
1763,11/20/2016,Jam
1764,11/20/2016,Brownie
1765,11/20/2016,Coffee
1765,11/20/2016,NONE
1765,11/20/2016,Sandwich
1765,11/20/2016,Mineral water
1767,11/20/2016,Coffee
1767,11/20/2016,Coffee
1768,11/20/2016,Bread
1769,11/20/2016,Bread
1769,11/20/2016,Mineral water
1770,11/20/2016,Farm House
1771,11/20/2016,Medialuna
1771,11/20/2016,Coffee
1772,11/20/2016,Juice
1772,11/20/2016,Cookies
1772,11/20/2016,Alfajores
1772,11/20/2016,Coffee
1772,11/20/2016,Focaccia
1773,11/20/2016,Bread
1774,11/20/2016,Sandwich
1774,11/20/2016,Sandwich
1774,11/20/2016,Brownie
1775,11/20/2016,Alfajores
1775,11/20/2016,Bread
1775,11/20/2016,My-5 Fruit Shoot
1775,11/20/2016,Juice
1776,11/20/2016,Bread
1777,11/20/2016,Fudge
1777,11/20/2016,Dulce de Leche
1777,11/20/2016,Coffee
1777,11/20/2016,Cake
1777,11/20/2016,Brownie
1778,11/20/2016,Hot chocolate
1778,11/20/2016,Coffee
1778,11/20/2016,Cake
1779,11/20/2016,Coffee
1779,11/20/2016,Medialuna
1779,11/20/2016,Alfajores
1780,11/20/2016,Coffee
1780,11/20/2016,Keeping It Local
1780,11/20/2016,Farm House
1781,11/20/2016,Bread
1782,11/20/2016,Medialuna
1782,11/20/2016,Truffles
1783,11/20/2016,Cake
1783,11/20/2016,Bread
1783,11/20/2016,Tea
1783,11/20/2016,Truffles
1784,11/20/2016,Bread
1785,11/20/2016,Coffee
1785,11/20/2016,Brownie
1786,11/20/2016,Coffee
1786,11/20/2016,Bread
1787,11/20/2016,Medialuna
1787,11/20/2016,Brownie
1787,11/20/2016,Tea
1788,11/20/2016,Bread
1788,11/20/2016,Scandinavian
1789,11/20/2016,Medialuna
1789,11/20/2016,Hot chocolate
1789,11/20/2016,Cake
1789,11/20/2016,Alfajores
1789,11/20/2016,Truffles
1790,11/20/2016,Brownie
1790,11/20/2016,Medialuna
1790,11/20/2016,Coffee
1791,11/20/2016,Coffee
1791,11/20/2016,Medialuna
1791,11/20/2016,Truffles
1792,11/20/2016,Cake
1792,11/20/2016,Tea
1793,11/20/2016,Mineral water
1793,11/20/2016,Hot chocolate
1793,11/20/2016,Cookies
1793,11/20/2016,Cake
1794,11/20/2016,Cookies
1795,11/20/2016,Bread
1796,11/20/2016,Hot chocolate
1796,11/20/2016,Cake
1797,11/20/2016,Truffles
1797,11/20/2016,Farm House
1797,11/20/2016,Bread
1798,11/20/2016,Tea
1799,11/20/2016,Farm House
1800,11/21/2016,Coffee
1801,11/21/2016,Coffee
1802,11/21/2016,Bread
1803,11/21/2016,Coffee
1804,11/21/2016,Coffee
1805,11/21/2016,Bread
1805,11/21/2016,Pastry
1806,11/21/2016,Coffee
1807,11/21/2016,Coffee
1807,11/21/2016,Farm House
1808,11/21/2016,Keeping It Local
1808,11/21/2016,Coffee
1808,11/21/2016,Coffee
1809,11/21/2016,Coffee
1809,11/21/2016,Medialuna
1810,11/21/2016,Coffee
1811,11/21/2016,Coffee
1811,11/21/2016,Pastry
1812,11/21/2016,Tea
1813,11/21/2016,Coffee
1813,11/21/2016,Keeping It Local
1814,11/21/2016,Pastry
1814,11/21/2016,Coffee
1814,11/21/2016,Smoothies
1815,11/21/2016,Coffee
1815,11/21/2016,Muffin
1815,11/21/2016,Medialuna
1816,11/21/2016,Coffee
1816,11/21/2016,NONE
1817,11/21/2016,Coffee
1818,11/21/2016,Coffee
1819,11/21/2016,Coffee
1819,11/21/2016,Tea
1819,11/21/2016,Farm House
1819,11/21/2016,Brownie
1820,11/21/2016,Coffee
1821,11/21/2016,Coffee
1821,11/21/2016,Bread
1821,11/21/2016,Coffee
1821,11/21/2016,NONE
1821,11/21/2016,Keeping It Local
1821,11/21/2016,NONE
1822,11/21/2016,NONE
1822,11/21/2016,Tea
1823,11/21/2016,Coffee
1823,11/21/2016,Bread
1824,11/21/2016,Farm House
1825,11/21/2016,Coffee
1826,11/21/2016,Sandwich
1827,11/21/2016,Farm House
1827,11/21/2016,Scandinavian
1828,11/21/2016,Coffee
1829,11/21/2016,Coffee
1829,11/21/2016,Cake
1830,11/21/2016,Bread
1830,11/21/2016,NONE
1830,11/21/2016,Tea
1831,11/21/2016,Truffles
1832,11/21/2016,Bread
1832,11/21/2016,Fudge
1832,11/21/2016,Medialuna
1832,11/21/2016,Pastry
1833,11/21/2016,Bread
1834,11/21/2016,Tea
1834,11/21/2016,Brownie
1834,11/21/2016,Cake
1835,11/21/2016,Juice
1835,11/21/2016,Medialuna
1836,11/21/2016,Tea
1836,11/21/2016,Cake
1837,11/21/2016,Coffee
1837,11/21/2016,Tea
1837,11/21/2016,Sandwich
1837,11/21/2016,Medialuna
1837,11/21/2016,Bread
1838,11/21/2016,Alfajores
1839,11/21/2016,Coffee
1839,11/21/2016,Coffee
1840,11/21/2016,Cookies
1840,11/21/2016,My-5 Fruit Shoot
1840,11/21/2016,Coffee
1840,11/21/2016,Keeping It Local
1841,11/21/2016,Hot chocolate
1841,11/21/2016,Hot chocolate
1841,11/21/2016,Bread
1841,11/21/2016,Alfajores
1842,11/21/2016,Bread
1843,11/21/2016,Farm House
1844,11/21/2016,Coffee
1844,11/21/2016,Juice
1844,11/21/2016,Pastry
1845,11/21/2016,Cookies
1846,11/21/2016,Brownie
1847,11/22/2016,Coffee
1847,11/22/2016,Medialuna
1848,11/22/2016,Keeping It Local
1848,11/22/2016,Coffee
1849,11/22/2016,Tea
1850,11/22/2016,Tea
1850,11/22/2016,Medialuna
1851,11/22/2016,Scandinavian
1851,11/22/2016,Bread
1852,11/22/2016,Scandinavian
